index,link_id,link_type,diameter,length,n_exp,C,status,node_out,node_in
799,p799,pipe,0.1,60.2072,1.852,120.0,Open,n281,n708
800,p800,pipe,0.1,60.1985,1.852,120.0,Open,n708,n295
801,p801,pipe,0.1,52.8283,1.852,120.0,Open,n282,n709
802,p802,pipe,0.1,52.8283,1.852,120.0,Open,n709,n710
803,p803,pipe,0.1,52.8194,1.852,120.0,Open,n710,n711
804,p804,pipe,0.1,52.8283,1.852,120.0,Open,n711,n712
805,p805,pipe,0.1,52.8283,1.852,120.0,Open,n712,n311
806,p806,pipe,0.225,47.0206,1.852,140.0,Open,n285,n713
807,p807,pipe,0.225,47.0158,1.852,140.0,Open,n713,n714
808,p808,pipe,0.225,47.0206,1.852,140.0,Open,n714,n715
809,p809,pipe,0.225,47.007,1.852,140.0,Open,n715,n716
810,p810,pipe,0.225,47.0206,1.852,140.0,Open,n716,n717
811,p811,pipe,0.225,47.0158,1.852,140.0,Open,n717,n313
812,p812,pipe,0.1,48.1788,1.852,120.0,Open,n286,n718
813,p813,pipe,0.1,48.1834,1.852,120.0,Open,n718,n719
814,p814,pipe,0.1,48.1788,1.852,120.0,Open,n719,n720
815,p815,pipe,0.1,48.1923,1.852,120.0,Open,n720,n721
816,p816,pipe,0.1,48.1788,1.852,120.0,Open,n721,n722
817,p817,pipe,0.1,48.1834,1.852,120.0,Open,n722,n723
818,p818,pipe,0.1,48.1788,1.852,120.0,Open,n723,n320
819,p819,pipe,0.1,51.7117,1.852,120.0,Open,n287,n724
820,p820,pipe,0.1,59.5779,1.852,120.0,Open,n724,n725
821,p821,pipe,0.1,60.0602,1.852,120.0,Open,n725,n304
822,p822,pipe,0.1,50.8261,1.852,140.0,Open,n289,n726
823,p823,pipe,0.1,50.8306,1.852,140.0,Open,n726,n727
824,p824,pipe,0.1,50.8261,1.852,140.0,Open,n727,n728
825,p825,pipe,0.1,50.8216,1.852,140.0,Open,n728,n729
826,p826,pipe,0.1,50.8261,1.852,140.0,Open,n729,n730
827,p827,pipe,0.1,50.8306,1.852,140.0,Open,n730,n731
828,p828,pipe,0.1,50.8261,1.852,140.0,Open,n731,n322
829,p829,pipe,0.1,37.5481,1.852,140.0,Open,n294,n732
830,p830,pipe,0.1,37.5347,1.852,140.0,Open,n732,n299
831,p831,pipe,0.1,45.9337,1.852,140.0,Open,n294,n733
832,p832,pipe,0.1,58.5196,1.852,140.0,Open,n733,n734
833,p833,pipe,0.1,42.5654,1.852,140.0,Open,n734,n301
834,p834,pipe,0.1,47.2069,1.852,120.0,Open,n295,n735
835,p835,pipe,0.1,47.2048,1.852,120.0,Open,n735,n736
836,p836,pipe,0.1,47.2069,1.852,120.0,Open,n736,n307
837,p837,pipe,0.1,48.881,1.852,120.0,Open,n296,n737
838,p838,pipe,0.1,48.881,1.852,120.0,Open,n737,n304
839,p839,pipe,0.1,56.3034,1.852,140.0,Open,n298,n738
840,p840,pipe,0.1,53.1364,1.852,140.0,Open,n738,n739
841,p841,pipe,0.1,48.3641,1.852,140.0,Open,n739,n740
842,p842,pipe,0.1,57.5482,1.852,140.0,Open,n740,n314
843,p843,pipe,0.1,46.8904,1.852,140.0,Open,n299,n741
844,p844,pipe,0.1,46.8904,1.852,140.0,Open,n741,n742
845,p845,pipe,0.1,46.8948,1.852,140.0,Open,n742,n743
846,p846,pipe,0.1,46.8814,1.852,140.0,Open,n743,n744
847,p847,pipe,0.1,46.8904,1.852,140.0,Open,n744,n745
848,p848,pipe,0.1,46.8904,1.852,140.0,Open,n745,n323
849,p849,pipe,0.15,54.1184,1.852,140.0,Open,n300,n746
850,p850,pipe,0.15,45.9944,1.852,140.0,Open,n746,n747
851,p851,pipe,0.15,40.1418,1.852,140.0,Open,n747,n748
852,p852,pipe,0.15,43.4813,1.852,140.0,Open,n748,n749
853,p853,pipe,0.15,42.9632,1.852,140.0,Open,n749,n319
854,p854,pipe,0.1,45.6712,1.852,140.0,Open,n302,n750
855,p855,pipe,0.1,65.9337,1.852,140.0,Open,n750,n310
856,p856,pipe,0.1,48.3722,1.852,140.0,Open,n305,n751
857,p857,pipe,0.1,48.3722,1.852,140.0,Open,n751,n752
858,p858,pipe,0.1,48.3856,1.852,140.0,Open,n752,n753
859,p859,pipe,0.1,48.3722,1.852,140.0,Open,n753,n754
860,p860,pipe,0.1,48.3722,1.852,140.0,Open,n754,n755
861,p861,pipe,0.1,48.3722,1.852,140.0,Open,n755,n324
862,p862,pipe,0.1,45.1285,1.852,140.0,Open,n306,n756
863,p863,pipe,0.1,45.1285,1.852,140.0,Open,n756,n757
864,p864,pipe,0.1,45.1285,1.852,140.0,Open,n757,n318
865,p865,pipe,0.1,38.2356,1.852,120.0,Open,n307,n758
866,p866,pipe,0.1,38.2439,1.852,120.0,Open,n758,n311
867,p867,pipe,0.1,39.8072,1.852,140.0,Open,n309,n759
868,p868,pipe,0.1,39.7938,1.852,140.0,Open,n759,n315
869,p869,pipe,0.1,39.7973,1.852,140.0,Open,n312,n760
870,p870,pipe,0.1,39.7883,1.852,140.0,Open,n760,n317
871,p871,pipe,0.2,38.3261,1.852,140.0,Open,n313,n761
872,p872,pipe,0.2,38.3123,1.852,140.0,Open,n761,n321
873,p873,pipe,0.1,54.8114,1.852,140.0,Open,n315,n762
874,p874,pipe,0.1,42.729,1.852,140.0,Open,n762,n318
875,p875,pipe,0.1,55.4572,1.852,140.0,Open,n318,n763
876,p876,pipe,0.1,39.2767,1.852,140.0,Open,n763,n764
877,p877,pipe,0.1,64.3591,1.852,140.0,Open,n764,n325
878,p878,pipe,0.15,50.9385,1.852,140.0,Open,n319,n765
879,p879,pipe,0.15,50.944,1.852,140.0,Open,n765,n766
880,p880,pipe,0.15,50.9385,1.852,140.0,Open,n766,n767
881,p881,pipe,0.15,50.9523,1.852,140.0,Open,n767,n768
882,p882,pipe,0.15,50.9385,1.852,140.0,Open,n768,n769
883,p883,pipe,0.15,50.944,1.852,140.0,Open,n769,n770
884,p884,pipe,0.15,50.9385,1.852,140.0,Open,n770,n329
885,p885,pipe,0.2,54.9745,1.852,140.0,Open,n321,n771
886,p886,pipe,0.2,54.9838,1.852,140.0,Open,n771,n772
887,p887,pipe,0.2,54.9709,1.852,140.0,Open,n772,n773
888,p888,pipe,0.2,54.9745,1.852,140.0,Open,n773,n330
889,p889,pipe,0.15,45.2004,1.852,140.0,Open,n329,n774
890,p890,pipe,0.15,45.2004,1.852,140.0,Open,n774,n331
891,p891,pipe,0.2,30.9899,1.852,140.0,Open,n330,n775
892,p892,pipe,0.2,48.2921,1.852,140.0,Open,n775,n331
893,p893,pipe,0.2,46.2032,1.852,140.0,Open,n335,n776
894,p894,pipe,0.2,46.2132,1.852,140.0,Open,n776,n340
895,p895,pipe,0.1,52.9065,1.852,140.0,Open,n338,n777
896,p896,pipe,0.1,52.9065,1.852,140.0,Open,n777,n339
897,p897,pipe,0.15,42.8355,1.852,140.0,Open,n338,n778
898,p898,pipe,0.15,42.8345,1.852,140.0,Open,n778,n779
899,p899,pipe,0.15,42.8355,1.852,140.0,Open,n779,n342
900,p900,pipe,0.1,37.3436,1.852,140.0,Open,n338,n780
901,p901,pipe,0.1,46.9972,1.852,140.0,Open,n780,n781
902,p902,pipe,0.1,49.524,1.852,140.0,Open,n781,n341
903,p903,pipe,0.1,46.3969,1.852,140.0,Open,n341,n782
904,p904,pipe,0.1,46.3969,1.852,140.0,Open,n782,n342
905,p905,pipe,0.1,8.9282,1.852,140.0,Open,n46,n47
906,1,pipe,0.2,500.0,1.852,140.0,Open,1,T1
907,PUMP_1,pump,1,0.0001,2,0.0001,Open,n54,1
908,PRV-1,valve,0.2,0.4,2,0.0001,2,n303,n300
909,PRV-2,valve,0.2,0.4,2,0.0001,2,n336,n111
910,PRV-3,valve,0.15,0.3,2,0.0001,2,n229,n226
