index,link_id,link_type,diameter,length,n_exp,C,status,node_out,node_in
1440,link_1440,pipe,0.050400002,1.43,1.852,126.972746,Open,node_1623,node_0404
1441,link_1441,pipe,0.050400002,1.75,1.852,126.972746,Open,node_1625,node_0406
1442,link_1442,pipe,0.050400002,41.139999,1.852,126.972746,Open,node_1627,node_2091
1443,link_1443,pipe,0.050400002,64.190002,1.852,126.972746,Open,node_1629,node_2092
1444,link_1444,pipe,0.050400002,1.05,1.852,126.972746,Open,node_1631,node_0403
1445,link_1445,pipe,0.09580000300000001,1.8,1.852,126.972746,Open,node_1633,node_0410
1446,link_1446,pipe,0.100199997,1.55,1.852,126.972746,Open,node_1635,node_0411
1447,link_1447,pipe,0.144800003,45.830002,1.852,126.972746,Open,node_1637,node_2102
1448,link_1448,pipe,0.072199997,8.08,1.852,126.972746,Open,node_1639,node_2120
1449,link_1449,pipe,0.050400002,55.220001,1.852,126.972746,Open,node_1641,node_2097
1450,link_1450,pipe,0.072199997,27.75,1.852,126.972746,Open,node_1643,node_0415
1451,link_1451,pipe,0.050400002,1.46,1.852,126.972746,Open,node_1645,node_0413
1452,link_1452,pipe,0.050400002,0.91,1.852,126.972746,Open,node_1647,node_0416
1453,link_1453,pipe,0.072199997,11.15,1.852,126.972746,Open,node_1649,node_0439
1454,link_1454,pipe,0.1,9.26,1.852,127.561943,Open,node_1650,node_0418
1455,link_1455,pipe,0.1,24.940001,1.852,116.3672,Open,node_1651,node_2025
1456,link_1456,pipe,0.076599998,5.63,1.852,80.847038,Open,node_1653,node_1678
1457,link_1457,pipe,0.076599998,1.43,1.852,116.3672,Open,node_1655,node_0485
1458,link_1458,pipe,0.076599998,30.01,1.852,116.3672,Open,node_1657,node_2607
1459,link_1459,pipe,0.072199997,2.41,1.852,126.972746,Open,node_1659,node_2105
1460,link_1460,pipe,0.101599998,1.68,1.852,125.654067,Open,node_1661,node_0134
1461,link_1461,pipe,0.101599998,83.370003,1.852,116.3672,Open,node_1663,node_2600
1462,link_1462,pipe,0.072199997,51.470001,1.852,127.561943,Open,node_1665,node_1666
1463,link_1463,pipe,0.072199997,1.45,1.852,127.561943,Open,node_1667,node_0057
1464,link_1464,pipe,0.072199997,5.32,1.852,127.561943,Open,node_1669,node_2004
1465,link_1465,pipe,0.101599998,25.540001,1.852,116.3672,Open,node_1671,node_1995
1466,link_1466,pipe,0.050400002,51.650002,1.852,126.972746,Open,node_1673,node_2112
1467,link_1467,pipe,0.072199997,9.15,1.852,126.972746,Open,node_1675,node_0144
1468,link_1468,pipe,0.15239999399999998,1.99,1.852,127.561943,Open,node_1677,node_2422
1469,link_1469,pipe,0.076599998,2.0,1.852,80.847038,Open,node_1679,node_0141
1470,link_1470,pipe,0.178,2.25,1.852,116.3672,Open,node_1681,node_2115
1471,link_1471,pipe,0.050400002,61.330002,1.852,126.972746,Open,node_1683,node_2117
1472,link_1472,pipe,0.125,1.87,1.852,127.561943,Open,node_1685,node_0437
1473,link_1473,pipe,0.072199997,2.71,1.852,127.561943,Open,node_1687,node_0442
1474,link_1474,pipe,0.072199997,2.02,1.852,127.561943,Open,node_1689,node_0438
1475,link_1475,pipe,0.050400002,0.38,1.852,126.972746,Open,node_1691,node_0405
1476,link_1476,pipe,0.072199997,2.12,1.852,126.972746,Open,node_1693,node_0407
1477,link_1477,pipe,0.050400002,42.09,1.852,126.972746,Open,node_1695,node_2122
1478,link_1478,pipe,0.050400002,53.07,1.852,126.972746,Open,node_1697,node_0440
1479,link_1479,pipe,0.072199997,13.68,1.852,126.972746,Open,node_1699,node_2009
1480,link_1480,pipe,0.072199997,45.52,1.852,126.972746,Open,node_1701,node_2147
1481,link_1481,pipe,0.08,1.11,1.852,116.3672,Open,node_1703,node_0139
1482,link_1482,pipe,0.178,34.009998,1.852,116.3672,Open,node_1705,node_0419
1483,link_1483,pipe,0.100199997,2.13,1.852,126.972746,Open,node_1707,node_0446
1484,link_1484,pipe,0.050400002,1.24,1.852,127.561943,Open,node_1709,node_0448
1485,link_1485,pipe,0.072199997,2.02,1.852,126.972746,Open,node_1711,node_2141
1486,link_1486,pipe,0.101599998,30.18,1.852,116.3672,Open,node_1714,node_0187
1487,link_1487,pipe,0.100199997,1.29,1.852,127.169145,Open,node_1718,node_0724
1488,link_1488,pipe,0.050400002,0.99,1.852,126.972746,Open,node_1720,node_0373
1489,link_1489,pipe,0.072199997,1.04,1.852,127.561943,Open,node_1722,node_0454
1490,link_1490,pipe,0.050400002,0.95,1.852,127.561943,Open,node_1724,node_0455
1491,link_1491,pipe,0.079199997,1.91,1.852,127.561943,Open,node_1728,node_0173
1492,link_1492,pipe,0.079199997,2.2,1.852,127.561943,Open,node_1730,node_2169
1493,link_1493,pipe,0.079199997,1.18,1.852,127.561943,Open,node_1732,node_0172
1494,link_1494,pipe,0.076599998,1.51,1.852,55.090712,Open,node_1734,node_0127
1495,link_1495,pipe,0.079199997,1.94,1.852,127.561943,Open,node_1736,node_2168
1496,link_1496,pipe,0.076599998,6.01,1.852,86.430381,Open,node_1738,node_1376
1497,link_1497,pipe,0.072199997,4.71,1.852,127.561943,Open,node_1740,node_0457
1498,link_1498,pipe,0.110199997,493.459991,1.852,127.561943,Open,node_1742,node_0462
1499,link_1499,pipe,0.110199997,0.76,1.852,127.561943,Open,node_1744,node_0459
1500,link_1500,pipe,0.110199997,1.55,1.852,127.561943,Open,node_1746,node_0462
1501,link_1501,pipe,0.072199997,72.809998,1.852,126.972746,Open,node_1748,node_2175
1502,link_1502,pipe,0.21960000600000001,15.49,1.852,126.972746,Open,node_1750,node_0460
1503,link_1503,pipe,0.079199997,1.35,1.852,127.561943,Open,node_1753,node_0368
1504,link_1504,pipe,0.072199997,71.510002,1.852,127.561943,Open,node_1754,node_2170
1505,link_1505,pipe,0.072199997,3.96,1.852,127.561943,Open,node_1755,node_0483
1506,link_1506,pipe,0.076599998,1.21,1.852,55.090712,Open,node_1757,node_0360
1507,link_1507,pipe,0.076599998,1.92,1.852,55.090712,Open,node_1759,node_1760
1508,link_1508,pipe,0.076599998,1.45,1.852,55.090712,Open,node_1761,node_0237
1509,link_1509,pipe,0.050400002,1.21,1.852,127.561943,Open,node_1763,node_0206
1510,link_1510,pipe,0.144800003,2.43,1.852,126.972746,Open,node_1765,node_1768
1511,link_1511,pipe,0.144800003,0.51,1.852,126.972746,Open,node_1767,node_0468
1512,link_1512,pipe,0.144800003,3.0,1.852,126.972746,Open,node_1769,node_1766
1513,link_1513,pipe,0.079199997,1.7,1.852,127.561943,Open,node_1771,node_0056
1514,link_1514,pipe,0.203,1.18,1.852,107.192561,Open,node_1773,node_0972
1515,link_1515,pipe,0.076599998,1.39,1.852,55.090712,Open,node_1775,node_0056
1516,link_1516,pipe,0.072199997,0.97,1.852,127.561943,Open,node_1777,node_0047
1517,link_1517,pipe,0.076599998,1.07,1.852,86.430381,Open,node_1779,node_0162
1518,link_1518,pipe,0.178,4.7,1.852,126.860518,Open,node_1781,node_0348
1519,link_1519,pipe,0.079199997,6.98,1.852,126.972746,Open,node_1783,node_0481
1520,link_1520,pipe,0.101599998,0.91,1.852,116.3672,Open,node_1785,node_0182
1521,link_1521,pipe,0.079199997,28.02,1.852,126.972746,Open,node_1787,node_0473
1522,link_1522,pipe,0.079199997,1.96,1.852,126.972746,Open,node_1789,node_2206
1523,link_1523,pipe,0.078699997,0.5,1.852,126.972746,Open,node_1792,node_0303
1524,link_1524,pipe,0.078699997,0.54,1.852,126.972746,Open,node_1794,node_0475
1525,link_1525,pipe,0.076599998,2.38,1.852,116.3672,Open,node_1796,node_0142
1526,link_1526,pipe,0.14,2.27,1.852,126.972746,Open,node_1797,node_1980
1527,link_1527,pipe,0.14,0.59,1.852,126.972746,Open,node_1798,node_0477
1528,link_1528,pipe,0.14,0.65,1.852,126.972746,Open,node_1800,node_0476
1529,link_1529,pipe,0.14,2.52,1.852,126.972746,Open,node_1802,node_1799
1530,link_1530,pipe,0.101599998,82.199997,1.852,96.16616,Open,node_1804,node_0312
1531,link_1531,pipe,0.100199997,4.93,1.852,126.972746,Open,node_1806,node_1809
1532,link_1532,pipe,0.100199997,1.47,1.852,127.561943,Open,node_1808,node_0478
1533,link_1533,pipe,0.100199997,2.33,1.852,127.561943,Open,node_1810,node_1982
1534,link_1534,pipe,0.100199997,1.24,1.852,127.561943,Open,node_1812,node_1984
1535,link_1535,pipe,0.100199997,3.62,1.852,126.972746,Open,node_1814,node_1811
1536,link_1536,pipe,0.100199997,1.27,1.852,127.561943,Open,node_1816,node_0479
1537,link_1537,pipe,0.072199997,1.33,1.852,127.561943,Open,node_1818,node_0302
1538,link_1538,pipe,0.072199997,0.6,1.852,127.561943,Open,node_1820,node_0651
1539,link_1539,pipe,0.072199997,13.98,1.852,127.561943,Open,node_1822,node_2050
1540,link_1540,pipe,0.072199997,33.060001,1.852,127.561943,Open,node_1824,node_0483
1541,link_1541,pipe,0.050400002,3.92,1.852,126.972746,Open,node_1826,node_0484
1542,link_1542,pipe,0.158,2.21,1.852,127.561943,Open,node_1827,node_2210
1543,link_1543,pipe,0.158,1.87,1.852,127.561943,Open,node_1829,node_1830
1544,link_1544,pipe,0.158,1.18,1.852,127.561943,Open,node_2747,node_1828
1545,link_1545,pipe,0.158,0.46,1.852,127.561943,Open,node_1831,node_0490
1546,link_1546,pipe,0.050400002,62.369999,1.852,126.972746,Open,node_1833,node_2211
1547,link_1547,pipe,0.072190002,1.15,1.852,126.972746,Open,node_1835,node_0658
1548,link_1548,pipe,0.072190002,1.93,1.852,126.972746,Open,node_1837,node_0666
1549,link_1549,pipe,0.11,0.93,1.852,126.972746,Open,node_1839,node_0473
1550,link_1550,pipe,0.11,1.26,1.852,126.972746,Open,node_1841,node_0661
1551,link_1551,pipe,0.072190002,1.76,1.852,126.972746,Open,node_1842,node_0661
1552,link_1552,pipe,0.072190002,67.050003,1.852,126.972746,Open,node_1843,node_2225
1553,link_1553,pipe,0.050400002,1.66,1.852,127.169145,Open,node_1845,node_0667
1554,link_1554,pipe,0.050400002,58.889999,1.852,127.169145,Open,node_1847,node_2260
1555,link_1555,pipe,0.072190002,2.41,1.852,127.169145,Open,node_1849,node_2221
1556,link_1556,pipe,0.050400002,1.62,1.852,126.972746,Open,node_1853,node_0662
1557,link_1557,pipe,0.072190002,3.71,1.852,127.169145,Open,node_1855,node_0687
1558,link_1558,pipe,0.078699997,0.86,1.852,126.972746,Open,node_1857,node_0697
1559,link_1559,pipe,0.078699997,51.869999,1.852,127.169145,Open,node_1858,node_2244
1560,link_1560,pipe,0.078699997,1.27,1.852,127.169145,Open,node_1859,node_0708
1561,link_1561,pipe,0.078699997,25.73,1.852,127.169145,Open,node_1860,node_2246
1562,link_1562,pipe,0.078699997,1.36,1.852,127.169145,Open,node_1861,node_0708
1563,link_1563,pipe,0.078699997,1.15,1.852,127.169145,Open,node_1863,node_0710
1564,link_1564,pipe,0.158,32.049999,1.852,127.169145,Open,node_1864,node_2247
1565,link_1565,pipe,0.158,2.04,1.852,127.169145,Open,node_1865,node_0669
1566,link_1566,pipe,0.1095,1.94,1.852,127.169145,Open,node_1867,node_0669
1567,link_1567,pipe,0.1095,8.21,1.852,127.169145,Open,node_1868,node_0696
1568,link_1568,pipe,0.1095,3.3,1.852,127.169145,Open,node_1869,node_0669
1569,link_1569,pipe,0.050400002,1.43,1.852,127.169145,Open,node_1870,node_0700
1570,link_1570,pipe,0.050400002,0.96,1.852,127.169145,Open,node_1871,node_0672
1571,link_1571,pipe,0.078699997,1.26,1.852,127.169145,Open,node_1872,node_0701
1572,link_1572,pipe,0.078699997,3.53,1.852,127.169145,Open,node_1873,node_0698
1573,link_1573,pipe,0.078699997,14.21,1.852,127.169145,Open,node_1875,node_2250
1574,link_1574,pipe,0.158,1.81,1.852,126.972746,Open,node_1877,node_0682
1575,link_1575,pipe,0.158,1.3,1.852,126.972746,Open,node_1879,node_0565
1576,link_1576,pipe,0.11,0.58,1.852,126.972746,Open,node_1881,node_0684
1577,link_1577,pipe,0.072190002,0.72,1.852,126.972746,Open,node_1883,node_0684
1578,link_1578,pipe,0.072190002,1.56,1.852,127.169145,Open,node_1885,node_0664
1579,link_1579,pipe,0.050400002,5.58,1.852,127.169145,Open,node_1887,node_0685
1580,link_1580,pipe,0.050400002,1.4,1.852,126.972746,Open,node_1889,node_0656
1581,link_1581,pipe,0.072190002,3.59,1.852,126.972746,Open,node_1891,node_2239
1582,link_1582,pipe,0.072190002,2.7,1.852,126.972746,Open,node_1893,node_2237
1583,link_1583,pipe,0.11,0.58,1.852,126.972746,Open,node_1895,node_0657
1584,link_1584,pipe,0.158,35.07,1.852,127.169145,Open,node_1898,node_0695
1585,link_1585,pipe,0.158,1.75,1.852,127.169145,Open,node_1899,node_0705
1586,link_1586,pipe,0.078699997,1.55,1.852,127.169145,Open,node_1901,node_0668
1587,link_1587,pipe,0.158,1.95,1.852,127.169145,Open,node_1902,node_1986
1588,link_1588,pipe,0.158,1.54,1.852,126.972746,Open,node_1903,node_0683
1589,link_1589,pipe,0.11,3.35,1.852,127.169145,Open,node_1905,node_0713
1590,link_1590,pipe,0.072190002,3.49,1.852,127.169145,Open,node_1906,node_0732
1591,link_1591,pipe,0.072190002,4.95,1.852,127.169145,Open,node_1907,node_2280
1592,link_1592,pipe,0.072190002,57.459999,1.852,127.169145,Open,node_1909,node_2270
1593,link_1593,pipe,0.11,3.33,1.852,127.169145,Open,node_1913,node_0737
1594,link_1594,pipe,0.078699997,2.72,1.852,127.169145,Open,node_1915,node_0686
1595,link_1595,pipe,0.072190002,1.93,1.852,127.169145,Open,node_1917,node_2268
1596,link_1596,pipe,0.072190002,1.41,1.852,127.169145,Open,node_1919,node_0695
1597,link_1597,pipe,0.050400002,1.58,1.852,127.169145,Open,node_1921,node_0722
1598,link_1598,pipe,0.072190002,1.52,1.852,127.169145,Open,node_1923,node_0730
1599,link_1599,pipe,0.0965,68.860001,1.852,127.561943,Open,node_1925,node_2634
1600,link_1600,pipe,0.072190002,1.6,1.852,127.169145,Open,node_1927,node_2272
1601,link_1601,pipe,0.11,1.99,1.852,127.169145,Open,node_1929,node_2288
1602,link_1602,pipe,0.050400002,2.9,1.852,127.169145,Open,node_1931,node_0725
1603,link_1603,pipe,0.050400002,2.1,1.852,127.169145,Open,node_1933,node_0733
1604,link_1604,pipe,0.050400002,13.81,1.852,127.169145,Open,node_1935,node_1938
1605,link_1605,pipe,0.050400002,5.82,1.852,127.169145,Open,node_1937,node_0728
1606,link_1606,pipe,0.050400002,1.27,1.852,127.169145,Open,node_1939,node_0718
1607,link_1607,pipe,0.072190002,1.53,1.852,127.169145,Open,node_1941,node_0723
1608,link_1608,pipe,0.11,0.7,1.852,127.169145,Open,node_1945,node_0508
1609,link_1609,pipe,0.11,2.51,1.852,127.169145,Open,node_1947,node_0714
1610,link_1610,pipe,0.050400002,0.92,1.852,127.169145,Open,node_1949,node_0735
1611,link_1611,pipe,0.11,0.7,1.852,127.169145,Open,node_1951,node_0740
1612,link_1612,pipe,0.101599998,2.6,1.852,80.847038,Open,node_1954,node_0242
1613,link_1613,pipe,0.101599998,2.96,1.852,80.847038,Open,node_1956,node_0241
1614,link_1614,pipe,0.15,91.910004,1.852,127.561943,Open,node_1959,node_0447
1615,link_1615,pipe,0.101599998,4.08,1.852,107.192561,Open,node_1961,node_0037
1616,link_1616,pipe,0.101599998,4.25,1.852,107.192561,Open,node_1963,node_0037
1617,link_1617,pipe,0.2,2.03,1.852,127.561943,Open,node_1965,node_0926
1618,link_1618,pipe,0.101599998,1.85,1.852,111.990308,Open,node_1967,node_1319
1619,link_1619,pipe,0.178,3.6,1.852,96.16616,Open,node_1969,node_1365
1620,link_1620,pipe,0.101599998,1.71,1.852,86.430381,Open,node_1971,node_1374
1621,link_1621,pipe,0.08,2.19,1.852,127.561943,Open,node_1973,node_1472
1622,link_1622,pipe,0.203,1.29,1.852,107.192561,Open,node_1975,node_1772
1623,link_1623,pipe,0.101599998,3.55,1.852,80.847038,Open,node_1977,node_1464
1624,link_1624,pipe,0.152199997,0.73,1.852,86.430381,Open,node_1979,node_1323
1625,link_1625,pipe,0.14,2.1,1.852,126.972746,Open,node_1981,node_1801
1626,link_1626,pipe,0.100199997,2.86,1.852,127.561943,Open,node_1983,node_1807
1627,link_1627,pipe,0.100199997,2.47,1.852,127.561943,Open,node_1985,node_1815
1628,link_1628,pipe,0.158,1.34,1.852,127.169145,Open,node_1987,node_0694
1629,link_1629,pipe,0.178,2.71,1.852,96.16616,Open,node_1989,node_1357
1630,link_1630,pipe,0.15239999399999998,2.42,1.852,125.654067,Open,node_2065,node_0309
1631,link_1631,pipe,0.072199997,1.13,1.852,126.972746,Open,node_2067,node_1692
1632,link_1632,pipe,0.050400002,22.969999,1.852,126.972746,Open,node_2068,node_0404
1633,link_1633,pipe,0.072199997,64.459999,1.852,126.972746,Open,node_2069,node_1588
1634,link_1634,pipe,0.072199997,73.870003,1.852,127.561943,Open,node_2072,node_1598
1635,link_1635,pipe,0.050400002,50.029999,1.852,126.972746,Open,node_2074,node_1614
1636,link_1636,pipe,0.050400002,40.130001,1.852,126.972746,Open,node_2075,node_1610
1637,link_1637,pipe,0.072199997,30.790001,1.852,126.972746,Open,node_2082,node_1580
1638,link_1638,pipe,0.100199997,144.720001,1.852,126.972746,Open,node_2083,node_1528
1639,link_1639,pipe,0.144800003,27.07,1.852,126.972746,Open,node_2084,node_0571
1640,link_1640,pipe,0.050400002,63.009998,1.852,126.972746,Open,node_2086,node_1620
1641,link_1641,pipe,0.050400002,36.790001,1.852,126.972746,Open,node_2087,node_1622
1642,link_1642,pipe,0.050400002,87.050003,1.852,126.972746,Open,node_2089,node_0406
1643,link_1643,pipe,0.050400002,33.290001,1.852,126.972746,Open,node_2090,node_1624
1644,link_1644,pipe,0.050400002,24.48,1.852,126.972746,Open,node_2093,node_1690
1645,link_1645,pipe,0.050400002,48.860001,1.852,126.972746,Open,node_2094,node_1630
1646,link_1646,pipe,0.101599998,35.09,1.852,116.3672,Open,node_1991,node_0506
1647,link_1647,pipe,0.09580000300000001,5.89,1.852,126.972746,Open,node_1991,node_1632
1648,link_1648,pipe,0.100199997,58.040001,1.852,126.972746,Open,node_2095,node_1992
1649,link_1649,pipe,0.072199997,77.019997,1.852,126.972746,Open,node_2096,node_1715
1650,link_1650,pipe,0.050400002,29.17,1.852,126.972746,Open,node_2099,node_1644
1651,link_1651,pipe,0.050400002,82.800003,1.852,126.972746,Open,node_2100,node_1646
1652,link_1652,pipe,0.072199997,63.119999,1.852,126.972746,Open,node_1993,node_2591
1653,link_1653,pipe,0.076599998,52.279999,1.852,116.3672,Open,node_2101,node_2670
1654,link_1654,pipe,0.144800003,55.639999,1.852,126.972746,Open,node_2102,node_1992
1655,link_1655,pipe,0.072199997,80.059998,1.852,126.972746,Open,node_2103,node_2666
1656,link_1656,pipe,0.072199997,79.809998,1.852,126.972746,Open,node_2104,node_2579
1657,link_1657,pipe,0.072199997,111.620003,1.852,126.972746,Open,node_2105,node_2103
1658,link_1658,pipe,0.144800003,72.209999,1.852,126.972746,Open,node_2106,node_2604
1659,link_1659,pipe,0.144800003,66.010002,1.852,126.972746,Open,node_2107,node_0059
1660,link_1660,pipe,0.144800003,6.26,1.852,126.972746,Open,node_2108,node_0451
1661,link_1661,pipe,0.144800003,94.839996,1.852,126.972746,Open,node_2109,node_2110
1662,link_1662,pipe,0.144800003,12.64,1.852,126.972746,Open,node_2110,node_0426
1663,link_1663,pipe,0.076599998,94.07,1.852,126.860518,Open,node_2111,node_2590
1664,link_1664,pipe,0.076599998,71.839996,1.852,126.860518,Open,node_1996,node_1000
1665,link_1665,pipe,0.072199997,9.88,1.852,127.561943,Open,node_1996,node_2113
1666,link_1666,pipe,0.100199997,2.44,1.852,126.972746,Open,node_2114,node_1285
1667,link_1667,pipe,0.178,2.3,1.852,116.3672,Open,node_2115,node_1148
1668,link_1668,pipe,0.076599998,92.489998,1.852,116.3672,Open,node_1998,node_1351
1669,link_1669,pipe,0.072199997,46.25,1.852,127.561943,Open,node_1999,node_0441
1670,link_1670,pipe,0.050400002,41.0,1.852,127.561943,Open,node_2119,node_1999
1671,link_1671,pipe,0.203199997,59.48,1.852,127.561943,Open,node_2001,node_0307
1672,link_1672,pipe,0.20110000600000003,42.599998,1.852,126.972746,Open,node_2001,node_0465
1673,link_1673,pipe,0.072199997,27.030001,1.852,126.972746,Open,node_2120,node_0413
1674,link_1674,pipe,0.101599998,1.86,1.852,125.654067,Open,node_2002,node_0072
1675,link_1675,pipe,0.125,77.559998,1.852,127.561943,Open,node_2121,node_1684
1676,link_1676,pipe,0.050400002,44.900002,1.852,127.561943,Open,node_2003,node_2118
1677,link_1677,pipe,0.076599998,118.889999,1.852,126.860518,Open,node_2004,node_0060
1678,link_1678,pipe,0.072199997,2.66,1.852,126.972746,Open,node_2127,node_0416
1679,link_1679,pipe,0.09,1.76,1.852,127.561943,Open,node_2006,node_0008
1680,link_1680,pipe,0.100199997,143.600006,1.852,127.561943,Open,node_2128,node_1428
1681,link_1681,pipe,0.0965,11.56,1.852,95.156108,Open,node_2007,node_1440
1682,link_1682,pipe,0.20110000600000003,59.119999,1.852,126.972746,Open,node_2131,node_0336
1683,link_1683,pipe,0.144800003,2.02,1.852,126.972746,Open,node_2132,node_0363
1684,link_1684,pipe,0.144800003,153.0,1.852,126.972746,Open,node_2133,node_1454
1685,link_1685,pipe,0.100199997,41.889999,1.852,126.972746,Open,node_2134,node_2144
1686,link_1686,pipe,0.050400002,37.5,1.852,127.561943,Open,node_2135,node_1708
1687,link_1687,pipe,0.100199997,56.959999,1.852,126.972746,Open,node_2138,node_2037
1688,link_1688,pipe,0.072199997,62.549999,1.852,126.972746,Open,node_2139,node_0339
1689,link_1689,pipe,0.072199997,5.54,1.852,126.972746,Open,node_2140,node_0409
1690,link_1690,pipe,0.072199997,7.35,1.852,126.972746,Open,node_2141,node_1998
1691,link_1691,pipe,0.050400002,43.080002,1.852,126.972746,Open,node_2142,node_0431
1692,link_1692,pipe,0.100199997,39.869999,1.852,126.972746,Open,node_2143,node_0577
1693,link_1693,pipe,0.100199997,38.330002,1.852,126.972746,Open,node_2144,node_1706
1694,link_1694,pipe,0.076599998,75.639999,1.852,55.090712,Open,node_2145,node_2320
1695,link_1695,pipe,0.076599998,16.25,1.852,86.430381,Open,node_2146,node_0343
1696,link_1696,pipe,0.072199997,7.63,1.852,126.972746,Open,node_2147,node_0584
1697,link_1697,pipe,0.050400002,26.65,1.852,127.561943,Open,node_2008,node_0455
1698,link_1698,pipe,0.072199997,24.85,1.852,127.561943,Open,node_2008,node_2153
1699,link_1699,pipe,0.050400002,30.389999,1.852,127.561943,Open,node_2149,node_1723
1700,link_1700,pipe,0.100199997,2.32,1.852,126.972746,Open,node_2151,node_0398
1701,link_1701,pipe,0.101599998,10.43,1.852,55.090712,Open,node_2152,node_0219
1702,link_1702,pipe,0.072199997,65.699997,1.852,127.561943,Open,node_2153,node_1721
1703,link_1703,pipe,0.050400002,48.939999,1.852,126.972746,Open,node_2009,node_2123
1704,link_1704,pipe,0.101599998,22.58,1.852,81.01538,Open,node_2155,node_0518
1705,link_1705,pipe,0.076599998,1.97,1.852,86.430381,Open,node_2156,node_1751
1706,link_1706,pipe,0.101599998,60.849998,1.852,107.192561,Open,node_2157,node_2336
1707,link_1707,pipe,0.076599998,2.0,1.852,125.654067,Open,node_2159,node_1080
1708,link_1708,pipe,0.101599998,1.91,1.852,116.3672,Open,node_2161,node_1284
1709,link_1709,pipe,0.101599998,2.0,1.852,116.3672,Open,node_2162,node_1288
1710,link_1710,pipe,0.076599998,7.5,1.852,55.090712,Open,node_2163,node_0322
1711,link_1711,pipe,0.07619999699999999,1.99,1.852,95.156108,Open,node_2164,node_1422
1712,link_1712,pipe,0.101599998,1.99,1.852,107.192561,Open,node_2165,node_1712
1713,link_1713,pipe,0.101599998,70.43,1.852,86.430381,Open,node_2010,node_2740
1714,link_1714,pipe,0.11,5.51,1.852,127.561943,Open,node_2011,node_0454
1715,link_1715,pipe,0.079199997,2.35,1.852,127.561943,Open,node_2166,node_0162
1716,link_1716,pipe,0.079199997,14.66,1.852,127.561943,Open,node_2167,node_0159
1717,link_1717,pipe,0.079199997,95.150002,1.852,127.561943,Open,node_2168,node_1731
1718,link_1718,pipe,0.079199997,66.120003,1.852,127.561943,Open,node_2169,node_1727
1719,link_1719,pipe,0.072199997,101.129997,1.852,127.561943,Open,node_2170,node_2290
1720,link_1720,pipe,0.101599998,45.529999,1.852,95.156108,Open,node_2171,node_1329
1721,link_1721,pipe,0.100199997,54.540001,1.852,126.972746,Open,node_2172,node_0377
1722,link_1722,pipe,0.072199997,61.009998,1.852,127.561943,Open,node_2173,node_1504
1723,link_1723,pipe,0.076599998,81.239998,1.852,55.090712,Open,node_2012,node_0594
1724,link_1724,pipe,0.101599998,33.560001,1.852,55.090712,Open,node_2012,node_2027
1725,link_1725,pipe,0.097,26.450001,1.852,127.561943,Open,node_2013,node_0880
1726,link_1726,pipe,0.076599998,42.709999,1.852,81.01538,Open,node_2013,node_2417
1727,link_1727,pipe,0.15,46.619999,1.852,127.561943,Open,node_2014,node_0494
1728,link_1728,pipe,0.08,7.47,1.852,127.561943,Open,node_2015,node_1473
1729,link_1729,pipe,0.15,1.4,1.852,127.561943,Open,node_2016,node_0021
1730,link_1730,pipe,0.15,7.74,1.852,127.561943,Open,node_2017,node_0028
1731,link_1731,pipe,0.203199997,6.83,1.852,127.561943,Open,node_2018,node_2000
1732,link_1732,pipe,0.15239999399999998,197.509995,1.852,125.654067,Open,node_2018,node_2424
1733,link_1733,pipe,0.076599998,48.27,1.852,55.090712,Open,node_2019,node_0978
1734,link_1734,pipe,0.101599998,7.0,1.852,107.192561,Open,node_2019,node_2462
1735,link_1735,pipe,0.0965,58.650002,1.852,127.561943,Open,node_2020,node_2021
1736,link_1736,pipe,0.076599998,9.01,1.852,125.654067,Open,node_2021,node_2159
1737,link_1737,pipe,0.101599998,2.02,1.852,127.561943,Open,node_2022,node_0082
1738,link_1738,pipe,0.195,31.67,1.852,127.561943,Open,node_2023,node_2528
1739,link_1739,pipe,0.1,26.309999,1.852,116.3672,Open,node_2024,node_2593
1740,link_1740,pipe,0.101599998,3.32,1.852,86.430381,Open,node_2026,node_0200
1741,link_1741,pipe,0.101599998,11.74,1.852,125.654067,Open,node_2028,node_0375
1742,link_1742,pipe,0.1,20.639999,1.852,127.561943,Open,node_2029,node_2028
1743,link_1743,pipe,0.0965,37.34,1.852,95.156108,Open,node_2030,node_1430
1744,link_1744,pipe,0.1,12.95,1.852,127.561943,Open,node_2031,node_2030
1745,link_1745,pipe,0.15,25.559999,1.852,95.156108,Open,node_2031,node_2032
1746,link_1746,pipe,0.076599998,13.02,1.852,55.090712,Open,node_2032,node_1341
1747,link_1747,pipe,0.072199997,14.01,1.852,127.561943,Open,node_2034,node_0094
1748,link_1748,pipe,0.072199997,9.95,1.852,127.561943,Open,node_2034,node_2535
1749,link_1749,pipe,0.127199997,2.14,1.852,86.430381,Open,node_2035,node_0216
1750,link_1750,pipe,0.101599998,8.81,1.852,86.430381,Open,node_2035,node_0778
1751,link_1751,pipe,0.101599998,31.530001,1.852,86.430381,Open,node_2036,node_2038
1752,link_1752,pipe,0.144800003,6.68,1.852,126.972746,Open,node_2037,node_1442
1753,link_1753,pipe,0.157399994,1.72,1.852,127.561943,Open,node_2039,node_0369
1754,link_1754,pipe,0.072199997,53.599998,1.852,127.561943,Open,node_2174,node_0457
1755,link_1755,pipe,0.254,2.71,1.852,81.01538,Open,node_2040,node_0910
1756,link_1756,pipe,0.254,71.940002,1.852,81.01538,Open,node_2041,node_0309
