index,node_id,node_type,elev,xcoord,ycoord
1129,node_1129,junction,74.85,363413.32,175090.75
1130,node_1130,junction,75.45,363453.38,175065.55
1131,node_1131,junction,75.45,363453.43,175065.64
1132,node_1132,junction,75.89,363479.2,175056.85
1133,node_1133,junction,75.89,363479.21,175056.95
1134,node_1134,junction,75.19,363436.71,175092.25
1135,node_1135,junction,75.19,363436.68,175092.15
1136,node_1136,junction,75.04,363426.86,175098.7
1137,node_1137,junction,75.04,363426.9,175098.79
1138,node_1138,junction,72.74,363483.74,175260.49
1139,node_1139,junction,72.74,363483.65,175260.51
1140,node_1140,junction,73.61,363472.55,175228.79
1141,node_1141,junction,73.61,363472.45,175228.82
1142,node_1142,junction,73.2,363484.25,175244.98
1143,node_1143,junction,73.2,363484.15,175245.01
1144,node_1144,junction,56.49,363209.35,175923.93
1145,node_1145,junction,56.49,363209.45,175923.93
1146,node_1146,junction,60.52,363414.0,175991.2
1147,node_1147,junction,60.52,363414.0,175991.3
1148,node_1148,junction,61.08,363482.7,175975.58
1149,node_1149,junction,58.25,363388.82,175903.55
1150,node_1150,junction,58.25,363388.9,175903.5
1151,node_1151,junction,58.86,363374.82,175869.25
1152,node_1152,junction,58.86,363374.9,175869.2
1153,node_1153,junction,60.0,363305.38,175809.65
1154,node_1154,junction,60.0,363305.42,175809.56
1155,node_1155,junction,59.69,363264.67,175785.54
1156,node_1156,junction,59.69,363264.73,175785.46
1157,node_1157,junction,61.33,363336.55,175773.3
1158,node_1158,junction,61.33,363336.65,175773.31
1159,node_1159,junction,60.24,363250.44,175755.56
1160,node_1160,junction,60.24,363250.37,175755.64
1161,node_1161,junction,62.43,363339.35,175724.4
1162,node_1162,junction,62.43,363339.45,175724.4
1163,node_1163,junction,60.03,363168.92,175724.16
1164,node_1164,junction,60.03,363168.88,175724.24
1165,node_1165,junction,60.19,363183.07,175728.04
1166,node_1166,junction,60.06,363234.96,175754.08
1167,node_1167,junction,60.06,363235.04,175754.12
1168,node_1168,junction,56.37,363004.01,175646.85
1169,node_1169,junction,56.37,363003.99,175646.95
1170,node_1170,junction,57.06,363008.71,175638.36
1171,node_1171,junction,57.06,363008.68,175638.45
1172,node_1172,junction,57.15,363011.31,175638.05
1173,node_1173,junction,57.15,363011.29,175638.15
1174,node_1174,junction,57.12,363017.16,175640.58
1175,node_1175,junction,57.12,363017.24,175640.63
1176,node_1176,junction,58.11,363061.58,175682.65
1177,node_1177,junction,58.11,363061.61,175682.55
1178,node_1178,junction,54.62,363105.8,176317.46
1179,node_1179,junction,54.62,363105.88,176317.39
1180,node_1180,junction,54.59,363104.45,176315.59
1181,node_1181,junction,54.59,363104.55,176315.61
1182,node_1182,junction,54.96,363159.99,176318.05
1183,node_1183,junction,54.96,363160.02,176317.95
1184,node_1184,junction,54.94,363157.65,176317.28
1185,node_1185,junction,54.94,363157.56,176317.31
1186,node_1186,junction,56.05,363093.3,176236.43
1187,node_1187,junction,56.05,363093.2,176236.4
1188,node_1188,junction,60.56,363246.22,176067.11
1189,node_1189,junction,60.56,363246.13,176067.15
1190,node_1190,junction,61.0,363278.17,176047.85
1191,node_1191,junction,61.0,363278.21,176047.94
1192,node_1192,junction,60.43,363466.76,176158.27
1193,node_1193,junction,60.43,363466.84,176158.34
1194,node_1194,junction,60.58,363455.9,176142.28
1195,node_1195,junction,60.58,363455.97,176142.34
1196,node_1196,junction,57.62,363467.11,176325.43
1197,node_1197,junction,57.62,363467.1,176325.33
1198,node_1198,junction,55.1,363473.45,176456.88
1199,node_1199,junction,55.1,363473.54,176456.91
1200,node_1200,junction,52.69,363470.06,176545.98
1201,node_1201,junction,52.69,363470.16,176545.99
1202,node_1202,junction,52.4,363474.21,176555.25
1203,node_1203,junction,52.4,363474.19,176555.35
1204,node_1204,junction,45.97,363048.13,176918.96
1205,node_1205,junction,45.97,363048.07,176919.04
1206,node_1206,junction,45.95,363048.85,176921.61
1207,node_1207,junction,45.95,363048.75,176921.58
1208,node_1208,junction,46.74,363138.84,176998.78
1209,node_1209,junction,46.74,363138.75,176998.83
1210,node_1210,junction,46.74,363136.43,176997.24
1211,node_1211,junction,46.74,363136.37,176997.16
1212,node_1212,junction,45.96,363068.06,176892.29
1213,node_1213,junction,45.96,363068.15,176892.33
1214,node_1214,junction,43.41,363075.83,177335.66
1215,node_1215,junction,43.41,363075.76,177335.73
1216,node_1216,junction,42.86,363092.8,177340.45
1217,node_1217,junction,42.86,363092.8,177340.35
1218,node_1218,junction,40.98,363134.43,177393.74
1219,node_1219,junction,40.98,363134.37,177393.66
1220,node_1220,junction,40.82,363130.03,177388.04
1221,node_1221,junction,40.82,363129.97,177387.96
1222,node_1222,junction,45.5,363010.64,177156.87
1223,node_1223,junction,45.5,363010.56,177156.92
1224,node_1224,junction,45.69,363019.84,177119.87
1225,node_1225,junction,45.69,363019.75,177119.92
1226,node_1226,junction,46.01,363056.41,177125.15
1227,node_1227,junction,46.01,363056.48,177125.22
1228,node_1228,junction,45.95,363058.6,177131.75
1229,node_1229,junction,45.95,363058.59,177131.85
1230,node_1230,junction,44.82,363104.05,177183.29
1231,node_1231,junction,44.82,363104.15,177183.31
1232,node_1232,junction,46.04,363092.03,177127.14
1233,node_1233,junction,46.04,363091.97,177127.06
1234,node_1234,junction,42.72,363160.47,177431.96
1235,node_1235,junction,42.72,363160.4,177432.03
1236,node_1236,junction,47.42,363353.64,177607.41
1237,node_1237,junction,47.18,363340.45,177583.71
1238,node_1238,junction,47.18,363340.44,177583.81
1239,node_1239,junction,47.12,363337.45,177583.2
1240,node_1240,junction,47.12,363337.37,177583.13
1241,node_1241,junction,69.28,363507.99,175387.55
1242,node_1242,junction,69.28,363508.01,175387.64
1243,node_1243,junction,70.3,363522.84,175361.54
1244,node_1244,junction,70.3,363522.79,175361.45
1245,node_1245,junction,75.25,363631.07,175259.94
1246,node_1246,junction,75.25,363631.13,175259.86
1247,node_1247,junction,72.92,363581.01,175302.55
1248,node_1248,junction,72.92,363580.98,175302.45
1249,node_1249,junction,69.29,363892.31,175396.35
1250,node_1250,junction,69.29,363892.28,175396.26
1251,node_1251,junction,77.26,363607.85,175138.38
1252,node_1252,junction,77.26,363607.75,175138.41
1253,node_1253,junction,78.21,363683.38,175123.15
1254,node_1254,junction,78.21,363683.42,175123.25
1255,node_1255,junction,78.65,363794.52,175090.45
1256,node_1256,junction,78.65,363794.49,175090.35
1257,node_1257,junction,77.49,363588.84,175068.98
1258,node_1258,junction,77.49,363588.75,175069.01
1259,node_1259,junction,77.18,363561.83,175006.04
1260,node_1260,junction,77.18,363561.92,175005.99
1261,node_1261,junction,77.09,363556.22,175007.89
1262,node_1262,junction,77.09,363556.31,175007.84
1263,node_1263,junction,77.0,363550.2,175006.66
1264,node_1264,junction,77.0,363550.28,175006.61
1265,node_1265,junction,77.09,363558.79,175009.29
1266,node_1266,junction,77.09,363558.83,175009.38
1267,node_1267,junction,77.1,363559.8,175013.75
1268,node_1268,junction,77.1,363559.7,175013.77
1269,node_1269,junction,76.98,363554.37,174997.4
1270,node_1270,junction,76.98,363554.41,174997.49
1271,node_1271,junction,76.26,363500.39,175053.05
1272,node_1272,junction,76.26,363500.42,175053.15
1273,node_1273,junction,66.39,363776.41,175688.46
1274,node_1274,junction,68.82,363934.31,175527.44
1275,node_1275,junction,68.82,363934.28,175527.35
1276,node_1276,junction,56.28,363574.7,176449.59
1277,node_1277,junction,56.28,363574.8,176449.6
1278,node_1278,junction,56.28,363573.35,176446.3
1279,node_1279,junction,56.28,363573.45,176446.31
1280,node_1280,junction,57.71,363566.01,176374.95
1281,node_1281,junction,57.71,363566.02,176375.05
1282,node_1282,junction,57.54,363559.76,176382.07
1283,node_1283,junction,57.54,363559.82,176382.12
1284,node_1284,junction,58.42,363573.05,176344.61
1285,node_1285,junction,63.09,363588.19,176000.7
1286,node_1286,junction,60.76,363568.5,176180.35
1287,node_1287,junction,60.76,363568.49,176180.45
1288,node_1288,junction,60.93,363574.8,176171.68
1289,node_1289,junction,86.66,364011.65,175028.21
1290,node_1290,junction,86.66,364011.75,175028.19
1291,node_1291,junction,86.78,364046.8,175119.52
1292,node_1292,junction,83.39,364075.31,175208.44
1293,node_1293,junction,78.14,364107.29,175317.15
1294,node_1294,junction,78.14,364107.33,175317.24
1295,node_1295,junction,77.68,364114.02,175327.48
1296,node_1296,junction,77.68,364113.93,175327.51
1297,node_1297,junction,77.67,364093.94,175323.49
1298,node_1298,junction,77.67,364093.85,175323.52
1299,node_1299,junction,75.17,364141.92,175480.18
1300,node_1300,junction,75.17,364141.83,175480.21
1301,node_1301,junction,77.43,364112.58,175332.15
1302,node_1302,junction,77.43,364112.61,175332.25
1303,node_1303,junction,75.76,364159.93,175474.28
1304,node_1304,junction,75.76,364159.83,175474.31
1305,node_1305,junction,84.78,364262.48,175283.96
1306,node_1306,junction,84.78,364262.52,175284.05
1307,node_1307,junction,81.74,364303.18,175410.85
1308,node_1308,junction,81.74,364303.21,175410.95
1309,node_1309,junction,84.09,363793.72,174846.68
1310,node_1310,junction,84.09,363793.69,174846.58
1311,node_1311,junction,83.74,363787.14,174861.67
1312,node_1312,junction,83.74,363787.06,174861.72
1313,node_1313,junction,84.29,363809.44,174847.97
1314,node_1314,junction,84.29,363809.36,174848.02
1315,node_1315,junction,89.55,363945.16,174757.79
1316,node_1316,junction,89.55,363945.07,174757.84
1317,node_1317,junction,89.63,363971.8,174769.65
1318,node_1318,junction,89.63,363971.82,174769.75
1319,node_1319,junction,89.31,363948.73,174767.08
1320,node_1320,junction,89.31,363948.68,174766.99
1321,node_1321,junction,89.37,363950.37,174765.97
1322,node_1322,junction,89.37,363950.43,174766.06
1323,node_1323,junction,89.51,363972.09,174771.55
1324,node_1324,junction,89.51,363972.11,174771.65
1325,node_1325,junction,87.17,363870.59,174798.56
1326,node_1326,junction,87.17,363870.62,174798.65
1327,node_1327,junction,81.67,363720.31,174908.75
1328,node_1328,junction,81.67,363720.28,174908.65
1329,node_1329,junction,76.12,363508.98,174755.05
1330,node_1330,junction,76.12,363509.02,174755.14
1331,node_1331,junction,76.12,363508.45,174757.18
1332,node_1332,junction,76.12,363508.35,174757.21
1333,node_1333,junction,75.64,363504.25,174855.28
1334,node_1334,junction,75.64,363504.15,174855.31
1335,node_1335,junction,77.05,363557.07,174990.86
1336,node_1336,junction,77.05,363557.11,174990.95
1337,node_1337,junction,66.17,363059.75,175337.12
1338,node_1338,junction,66.17,363059.8,175337.2
1339,node_1339,junction,66.17,363057.33,175337.57
1340,node_1340,junction,66.17,363057.41,175337.51
1341,node_1341,junction,64.34,363390.09,175524.73
1342,node_1342,junction,64.34,363390.17,175524.66
1343,node_1343,junction,63.71,363329.93,175607.82
1344,node_1344,junction,63.71,363329.91,175607.92
1345,node_1345,junction,63.72,363331.95,175614.17
1346,node_1346,junction,63.72,363332.05,175614.19
1347,node_1347,junction,63.76,363335.59,175614.51
1348,node_1348,junction,63.76,363335.69,175614.51
1349,node_1349,junction,63.7,363333.33,175616.62
1350,node_1350,junction,63.7,363333.32,175616.72
1351,node_1351,junction,63.74,363337.45,175617.26
1352,node_1352,junction,63.74,363337.46,175617.16
1353,node_1353,junction,63.8,363340.68,175613.87
1354,node_1354,junction,63.8,363340.69,175613.77
1355,node_1355,junction,54.0,362559.03,176105.25
1356,node_1356,junction,54.0,362559.03,176105.35
1357,node_1357,junction,25.21,362130.9,176621.12
1358,node_1358,junction,25.21,362130.93,176621.02
1359,node_1359,junction,24.86,362133.89,176659.84
1360,node_1360,junction,24.86,362133.98,176659.88
1361,node_1361,junction,24.89,362131.83,176660.19
1362,node_1362,junction,24.89,362131.79,176660.28
1363,node_1363,junction,24.55,362129.36,176625.79
1364,node_1364,junction,24.55,362129.39,176625.69
1365,node_1365,junction,35.89,362298.71,176772.61
1366,node_1366,junction,35.89,362298.79,176772.68
1367,node_1367,junction,35.66,362293.6,176767.72
1368,node_1368,junction,35.66,362293.67,176767.78
1369,node_1369,junction,68.49,362992.63,174493.35
1370,node_1370,junction,68.57,362995.35,174495.07
1371,node_1371,junction,68.57,362995.43,174495.13
1372,node_1372,junction,68.49,362994.66,174493.0
1373,node_1373,junction,68.49,362994.71,174492.92
1374,node_1374,junction,68.92,363000.87,174490.84
1375,node_1375,junction,68.92,363000.96,174490.89
1376,node_1376,junction,74.0,363660.87,175298.17
1377,node_1377,junction,74.0,363660.96,175298.15
1378,node_1378,junction,86.65,363990.6,174886.72
1379,node_1379,junction,86.65,363990.61,174886.82
1380,node_1380,junction,86.59,363971.75,174882.01
1381,node_1381,junction,86.59,363971.65,174882.03
1382,node_1382,junction,87.02,363990.96,174871.72
1383,node_1383,junction,87.02,363990.87,174871.74
1384,node_1384,junction,63.56,363067.18,175465.53
1385,node_1385,junction,63.56,363067.27,175465.57
1386,node_1386,junction,67.61,363111.44,175299.05
1387,node_1387,junction,67.61,363111.39,175298.97
1388,node_1388,junction,81.34,363758.45,174983.65
1389,node_1389,junction,81.34,363758.42,174983.55
1390,node_1390,junction,71.22,363685.82,175362.85
1391,node_1391,junction,71.22,363685.73,175362.87
1392,node_1392,junction,50.17,362377.34,176152.01
1393,node_1393,junction,50.17,362377.24,176152.04
1394,node_1394,junction,46.33,362288.83,176185.06
1395,node_1395,junction,46.33,362288.88,176185.15
1396,node_1396,junction,46.39,362291.3,176190.37
1397,node_1397,junction,46.39,362291.37,176190.4
1398,node_1398,junction,50.17,362378.54,176152.98
1399,node_1399,junction,50.17,362378.63,176152.95
1400,node_1400,junction,82.78,364338.76,175418.08
1401,node_1401,junction,82.78,364338.66,175418.11
1402,node_1402,junction,84.24,364375.75,175403.86
1403,node_1403,junction,84.24,364375.72,175403.76
1404,node_1404,junction,78.04,364226.88,175451.34
1405,node_1405,junction,78.04,364226.91,175451.43
1406,node_1406,junction,68.93,362997.96,174489.02
1407,node_1407,junction,68.93,362998.05,174489.08
1408,node_1408,junction,63.48,363000.71,174701.48
1409,node_1409,junction,63.48,363000.61,174701.49
1410,node_1410,junction,69.43,363203.56,175237.3
1411,node_1411,junction,69.43,363203.61,175237.38
1412,node_1412,junction,48.17,362325.42,176168.95
1413,node_1413,junction,48.17,362325.52,176168.93
1414,node_1414,junction,48.17,362327.91,176169.72
1415,node_1415,junction,48.17,362328.01,176169.69
1416,node_1416,junction,64.93,363734.43,175541.3
1417,node_1417,junction,64.93,363734.53,175541.28
1418,node_1418,junction,79.05,363791.19,175079.48
1419,node_1419,junction,79.05,363791.16,175079.39
1420,node_1420,junction,78.92,363791.88,175081.84
1421,node_1421,junction,78.92,363791.85,175081.74
1422,node_1422,junction,78.94,363788.72,175081.34
1423,node_1423,junction,78.94,363788.81,175081.31
1424,node_1424,junction,76.08,363516.65,174861.55
1425,node_1425,junction,76.08,363516.56,174861.58
1426,node_1426,junction,81.45,363706.71,174903.44
1427,node_1427,junction,81.45,363706.74,174903.53
1428,node_1428,junction,63.65,363377.63,175591.04
1429,node_1429,junction,63.65,363377.53,175591.06
1430,node_1430,junction,63.52,363375.77,175589.81
1431,node_1431,junction,63.52,363375.77,175589.91
1432,node_1432,junction,72.18,363580.41,175321.12
1433,node_1433,junction,72.18,363580.49,175321.19
1434,node_1434,junction,72.37,363580.4,175318.75
1435,node_1435,junction,72.37,363580.47,175318.68
1436,node_1436,junction,72.15,363577.91,175321.65
1437,node_1437,junction,72.15,363577.98,175321.58
1438,node_1438,junction,59.75,363569.68,176250.31
1439,node_1439,junction,59.75,363569.59,176250.29
1440,node_1440,junction,75.12,363432.92,175091.61
1441,node_1441,junction,75.12,363432.89,175091.51
1442,node_1442,junction,66.23,362522.33,178262.48
1443,node_1443,junction,66.23,362522.23,178262.52
1444,node_1444,junction,65.98,362524.23,178270.61
1445,node_1445,junction,65.98,362524.27,178270.71
1446,node_1446,junction,68.29,362518.09,178100.05
1447,node_1447,junction,68.29,362518.09,178100.15
1448,node_1448,junction,68.51,362520.21,178097.78
1449,node_1449,junction,68.51,362520.11,178097.78
1450,node_1450,junction,66.28,362513.93,178246.85
1451,node_1451,junction,66.28,362514.03,178246.83
1452,node_1452,junction,65.31,362539.86,178341.84
1453,node_1453,junction,65.31,362539.86,178341.94
1454,node_1454,junction,65.31,362537.77,178340.28
1455,node_1455,junction,65.31,362537.87,178340.28
1456,node_1456,junction,81.53,363700.95,174885.42
1457,node_1457,junction,81.53,363700.98,174885.52
1458,node_1458,junction,81.53,363702.73,174887.36
1459,node_1459,junction,81.53,363702.64,174887.4
1460,node_1460,junction,81.45,363708.61,174901.72
1461,node_1461,junction,81.45,363708.58,174901.63
1462,node_1462,junction,55.44,362738.76,176102.9
1463,node_1463,junction,55.44,362738.86,176102.9
1464,node_1464,junction,55.52,362745.6,176103.35
1465,node_1465,junction,55.52,362745.7,176103.35
1466,node_1466,junction,56.96,362601.78,175372.8
1467,node_1467,junction,56.96,362601.83,175372.71
1468,node_1468,junction,56.91,362599.21,175373.31
1469,node_1469,junction,56.91,362599.12,175373.27
1470,node_1470,junction,55.02,363564.89,176485.77
1471,node_1471,junction,55.02,363564.99,176485.79
1472,node_1472,junction,40.6,362413.82,176815.65
1473,node_1473,junction,40.6,362413.87,176815.56
1474,node_1474,junction,69.74,363888.07,175383.37
1475,node_1475,junction,69.74,363888.04,175383.28
1476,node_1476,junction,61.41,363281.59,175726.25
1477,node_1477,junction,61.41,363281.69,175726.25
1478,node_1478,junction,66.18,362500.3,178247.79
1479,node_1479,junction,66.18,362500.29,178247.69
1480,node_1480,junction,66.13,362497.94,178248.77
1481,node_1481,junction,66.13,362498.04,178248.76
1482,node_1482,junction,90.08,363970.17,174745.25
1483,node_1483,junction,90.08,363970.09,174745.19
1484,node_1484,junction,89.75,363970.44,174761.44
1485,node_1485,junction,89.75,363970.42,174761.34
1486,node_1486,junction,62.74,363585.79,176020.91
1487,node_1487,junction,62.74,363585.78,176021.01
1488,node_1488,junction,65.42,362283.16,178050.44
1489,node_1489,junction,65.42,362283.26,178050.46
1490,node_1490,junction,65.3,362281.0,178049.09
1491,node_1491,junction,65.3,362281.07,178049.02
1492,node_1492,junction,65.31,362278.23,178048.1
1493,node_1493,junction,65.31,362278.25,178048.0
1494,node_1494,junction,74.45,363450.96,174754.81
1495,node_1495,junction,74.45,363450.88,174754.75
1496,node_1496,junction,90.25,363983.04,174759.97
1497,node_1497,junction,90.25,363983.05,174760.07
1498,node_1498,junction,59.78,362903.6,175501.68
1499,node_1499,junction,59.78,362903.53,175501.75
1500,node_1500,junction,41.28,362138.66,176196.12
1501,node_1501,junction,41.28,362138.67,176196.22
1502,node_1502,junction,89.75,363971.56,174762.17
1503,node_1503,junction,89.75,363971.66,174762.16
1504,node_1504,junction,63.48,363002.73,174703.34
1505,node_1505,junction,63.48,363002.73,174703.24
1506,node_1506,junction,55.78,363177.84,176277.2
1507,node_1507,junction,55.78,363177.75,176277.16
1508,node_1508,junction,55.87,363180.74,176275.41
1509,node_1509,junction,55.87,363180.7,176275.51
1510,node_1510,junction,52.79,362973.72,175789.18
1511,node_1511,junction,52.79,362973.81,175789.22
1512,node_1512,junction,52.79,362972.53,175787.03
1513,node_1513,junction,52.79,362972.5,175787.13
1514,node_1514,junction,52.67,362971.44,175789.99
1515,node_1515,junction,52.67,362971.4,175790.09
1516,node_1516,junction,47.25,362294.05,176168.5
1517,node_1517,junction,47.25,362294.09,176168.59
1518,node_1518,junction,90.16,363970.39,174743.71
1519,node_1519,junction,90.16,363970.32,174743.79
1520,node_1520,junction,72.84,362399.05,177642.67
1521,node_1521,junction,72.84,362398.95,177642.67
1522,node_1522,junction,71.99,362310.78,177642.9
1523,node_1523,junction,71.99,362310.88,177642.91
1524,node_1524,junction,72.2,362309.11,177645.39
1525,node_1525,junction,72.2,362309.07,177645.3
1526,node_1526,junction,72.11,362306.81,177640.18
1527,node_1527,junction,72.11,362306.77,177640.08
1528,node_1528,junction,71.47,362336.86,177704.53
1529,node_1529,junction,71.47,362336.92,177704.46
1530,node_1530,junction,71.47,362335.47,177701.06
1531,node_1531,junction,71.47,362335.4,177701.0
1532,node_1532,junction,78.21,362207.99,177680.74
1533,node_1533,junction,78.21,362207.9,177680.7
1534,node_1534,junction,78.21,362209.21,177683.08
1535,node_1535,junction,78.21,362209.17,177683.17
1536,node_1536,junction,77.85,362210.52,177679.77
1537,node_1537,junction,77.85,362210.47,177679.87
1538,node_1538,junction,82.46,362139.41,177651.05
1539,node_1539,junction,82.46,362139.33,177650.99
1540,node_1540,junction,82.17,362141.39,177654.73
1541,node_1541,junction,82.17,362141.41,177654.64
1542,node_1542,junction,82.55,362133.76,177646.26
1543,node_1543,junction,82.55,362133.84,177646.32
1544,node_1544,junction,82.32,362136.65,177645.93
1545,node_1545,junction,82.32,362136.69,177645.83
1546,node_1546,junction,83.32,362067.09,177616.48
1547,node_1547,junction,83.32,362067.0,177616.51
1548,node_1548,junction,83.32,362069.89,177616.35
1549,node_1549,junction,83.32,362069.99,177616.38
1550,node_1550,junction,83.93,362001.83,177566.0
1551,node_1551,junction,83.93,362001.82,177565.9
1552,node_1552,junction,83.98,362001.56,177563.25
1553,node_1553,junction,83.98,362001.55,177563.15
1554,node_1554,junction,82.74,362080.82,177559.82
1555,node_1555,junction,82.74,362080.92,177559.81
1556,node_1556,junction,82.81,362082.5,177560.99
1557,node_1557,junction,82.81,362082.5,177561.09
1558,node_1558,junction,82.6,362081.59,177547.8
1559,node_1559,junction,82.6,362081.6,177547.9
1560,node_1560,junction,82.6,362082.7,177544.98
1561,node_1561,junction,82.6,362082.64,177545.06
1562,node_1562,junction,81.91,362065.58,177501.3
1563,node_1563,junction,81.91,362065.49,177501.25
1564,node_1564,junction,81.91,362069.2,177503.31
1565,node_1565,junction,81.91,362069.29,177503.35
1566,node_1566,junction,81.91,362068.36,177500.23
1567,node_1567,junction,81.91,362068.32,177500.32
1568,node_1568,junction,70.55,362217.59,177479.13
1569,node_1569,junction,70.55,362217.5,177479.08
1570,node_1570,junction,70.55,362219.69,177478.66
1571,node_1571,junction,70.55,362219.77,177478.59
1572,node_1572,junction,71.67,362249.45,177545.79
1573,node_1573,junction,71.67,362249.39,177545.71
1574,node_1574,junction,71.67,362245.68,177545.91
1575,node_1575,junction,71.67,362245.76,177545.85
1576,node_1576,junction,71.5,362247.34,177542.79
1577,node_1577,junction,71.5,362247.28,177542.71
1578,node_1578,junction,77.51,362168.92,177574.98
1579,node_1579,junction,77.51,362169.02,177574.96
1580,node_1580,junction,77.76,362167.79,177577.31
1581,node_1581,junction,77.76,362167.78,177577.21
1582,node_1582,junction,77.51,362166.76,177573.69
1583,node_1583,junction,77.51,362166.73,177573.59
1584,node_1584,junction,73.82,362349.5,177416.51
1585,node_1585,junction,73.82,362349.56,177416.6
1586,node_1586,junction,73.95,362351.34,177412.68
1587,node_1587,junction,73.95,362351.27,177412.75
1588,node_1588,junction,73.97,362348.01,177412.16
1589,node_1589,junction,73.97,362348.07,177412.25
1590,node_1590,junction,73.19,362389.26,177615.75
1591,node_1591,junction,73.19,362389.35,177615.71
1592,node_1592,junction,73.3,362391.26,177615.64
1593,node_1593,junction,73.3,362391.22,177615.55
1594,node_1594,junction,72.06,362279.16,177582.97
1595,node_1595,junction,72.06,362279.08,177583.02
1596,node_1596,junction,72.18,362292.0,177612.09
1597,node_1597,junction,72.18,362291.91,177612.13
1598,node_1598,junction,65.99,363049.39,175344.62
1599,node_1599,junction,65.99,363049.36,175344.52
1600,node_1600,junction,63.56,363070.02,175469.2
1601,node_1601,junction,63.56,363069.96,175469.12
1602,node_1602,junction,72.67,362381.61,177373.35
1603,node_1603,junction,72.67,362381.69,177373.3
1604,node_1604,junction,73.98,362365.49,177443.14
1605,node_1605,junction,73.98,362365.41,177443.19
1606,node_1606,junction,72.52,362278.75,177452.26
1607,node_1607,junction,72.52,362278.78,177452.35
1608,node_1608,junction,71.49,362257.28,177460.43
1609,node_1609,junction,71.49,362257.32,177460.53
1610,node_1610,junction,71.66,362258.45,177555.09
1611,node_1611,junction,71.66,362258.37,177555.14
1612,node_1612,junction,72.59,362319.85,177559.56
1613,node_1613,junction,72.59,362319.81,177559.47
1614,node_1614,junction,72.52,362358.84,177628.9
1615,node_1615,junction,72.52,362358.87,177628.99
1616,node_1616,junction,72.32,362353.5,177632.65
1617,node_1617,junction,72.32,362353.52,177632.75
1618,node_1618,junction,85.87,363849.33,174822.53
1619,node_1619,junction,85.87,363849.27,174822.44
1620,node_1620,junction,72.33,362314.14,177663.42
1621,node_1621,junction,72.33,362314.23,177663.38
1622,node_1622,junction,81.85,362108.78,177689.86
1623,node_1623,junction,81.85,362108.87,177689.89
1624,node_1624,junction,83.76,362001.43,177581.08
1625,node_1625,junction,83.76,362001.53,177581.07
1626,node_1626,junction,84.32,361995.14,177517.73
1627,node_1627,junction,84.32,361995.04,177517.74
1628,node_1628,junction,83.81,362003.03,177462.59
1629,node_1629,junction,83.81,362002.98,177462.67
1630,node_1630,junction,82.25,362076.56,177522.09
1631,node_1631,junction,82.25,362076.66,177522.1
1632,node_1632,junction,59.85,363325.96,175812.42
1633,node_1633,junction,59.85,363325.89,175812.5
1634,node_1634,junction,65.0,362530.36,178401.09
1635,node_1635,junction,65.0,362530.27,178401.09
1636,node_1636,junction,64.94,362528.19,178402.35
1637,node_1637,junction,64.94,362528.16,178402.44
1638,node_1638,junction,72.52,362277.06,177450.3
1639,node_1639,junction,72.52,362277.03,177450.21
1640,node_1640,junction,73.48,362156.27,177485.03
1641,node_1641,junction,73.48,362156.35,177485.1
1642,node_1642,junction,71.25,362168.69,177460.87
1643,node_1643,junction,71.25,362168.63,177460.95
1644,node_1644,junction,71.55,362265.22,177417.05
1645,node_1645,junction,71.55,362265.13,177417.1
1646,node_1646,junction,66.19,362237.66,177342.4
1647,node_1647,junction,66.19,362237.58,177342.45
1648,node_1648,junction,61.24,363317.6,176041.2
1649,node_1649,junction,61.24,363317.6,176041.1
1650,node_1650,junction,60.27,363133.25,176092.06
1651,node_1651,junction,60.27,363133.24,176092.16
1652,node_1652,junction,60.93,363477.34,175981.38
1653,node_1653,junction,60.93,363477.3,175981.29
1654,node_1654,junction,59.1,363325.58,176193.19
1655,node_1655,junction,59.1,363325.48,176193.19
1656,node_1656,junction,60.72,363422.95,176115.54
1657,node_1657,junction,60.72,363422.85,176115.55
1658,node_1658,junction,66.12,363774.26,175687.51
1659,node_1659,junction,66.12,363774.17,175687.47
1660,node_1660,junction,60.46,363222.97,176079.98
1661,node_1661,junction,60.46,363222.94,176079.88
1662,node_1662,junction,60.3,363133.64,176077.76
1663,node_1663,junction,60.3,363133.7,176077.68
1664,node_1664,junction,58.85,362939.91,175586.82
1665,node_1665,junction,58.85,362939.97,175586.74
1666,node_1666,junction,60.24,362968.89,175544.27
1667,node_1667,junction,60.24,362968.93,175544.18
1668,node_1668,junction,55.54,362673.58,176027.14
1669,node_1669,junction,55.54,362673.6,176027.24
1670,node_1670,junction,61.24,363331.34,175770.32
1671,node_1671,junction,61.24,363331.35,175770.22
1672,node_1672,junction,63.09,363326.2,175662.3
1673,node_1673,junction,63.09,363326.1,175662.29
1674,node_1674,junction,56.99,363484.5,176369.04
1675,node_1675,junction,56.99,363484.4,176369.05
1676,node_1676,junction,73.48,362395.63,177613.77
1677,node_1677,junction,73.48,362395.73,177613.75
1678,node_1678,junction,60.9,363475.33,175976.11
1679,node_1679,junction,60.9,363475.29,175976.02
1680,node_1680,junction,60.87,363478.25,175974.82
1681,node_1681,junction,60.87,363478.34,175974.84
1682,node_1682,junction,74.14,362116.31,177448.16
1683,node_1683,junction,74.14,362116.23,177448.09
1684,node_1684,junction,68.92,363002.51,174494.02
1685,node_1685,junction,68.92,363002.57,174493.94
1686,node_1686,junction,66.54,362924.41,174506.9
1687,node_1687,junction,66.54,362924.33,174506.85
